enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,min_company_size,max_company_size,avg_company_size,is_avg_nan
27023,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,2,Pvt Ltd,1,85,0.0,1.0,10.0,5.5,False
27085,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Funded Startup,1,74,0.0,100.0,500.0,300.0,False
31071,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Funded Startup,2,31,0.0,50.0,99.0,74.5,False
22838,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0,Pvt Ltd,0,15,1.0,,,74.5,True
30811,city_73,0.754,Male,No relevent experience,Full time course,High School,STEM,4,Pvt Ltd,0,163,0.0,,,74.5,True
29620,city_16,0.91,Male,No relevent experience,no_enrollment,High School,STEM,2,Pvt Ltd,0,141,0.0,,,74.5,True
1982,city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,0,12,0.0,,,74.5,True
19572,city_102,0.804,Male,No relevent experience,no_enrollment,Masters,Business Degree,7,Pvt Ltd,1,20,0.0,50.0,99.0,74.5,False
22382,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,31,0.0,1.0,10.0,5.5,False
5537,city_83,0.923,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,Pvt Ltd,4,30,0.0,10000.0,20000.0,15000.0,False
13612,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0,Pvt Ltd,1,109,1.0,50.0,99.0,74.5,False
1535,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Pvt Ltd,4,160,0.0,5000.0,9999.0,7499.5,False
27061,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,13,Pvt Ltd,5,31,0.0,50.0,99.0,74.5,False
16163,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,70,0.0,,,74.5,True
15761,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,2,43,0.0,50.0,99.0,74.5,False
16009,city_160,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,1,118,0.0,50.0,99.0,74.5,False
4020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,54,0.0,10000.0,20000.0,15000.0,False
20522,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Pvt Ltd,2,8,1.0,10.0,49.0,29.5,False
22918,city_41,0.8270000000000001,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,4,Pvt Ltd,1,140,0.0,500.0,999.0,749.5,False
13377,city_21,0.624,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,1,66,1.0,,,74.5,True
6107,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,3,148,0.0,1000.0,4999.0,2999.5,False
16143,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,10,1.0,,,74.5,True
10599,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,0,108,0.0,50.0,99.0,74.5,False
19360,city_103,0.92,Male,Has relevent experience,Part time course,High School,STEM,8,Public Sector,2,134,1.0,,,74.5,True
8496,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,63,0.0,100.0,500.0,300.0,False
22440,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,58,0.0,10000.0,20000.0,15000.0,False
23363,city_123,0.738,Male,No relevent experience,Full time course,Graduate,Other,5,Pvt Ltd,1,8,0.0,100.0,500.0,300.0,False
24106,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Pvt Ltd,4,72,0.0,10.0,49.0,29.5,False
30487,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,0,Pvt Ltd,1,50,1.0,100.0,500.0,300.0,False
19330,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,20,1.0,1000.0,4999.0,2999.5,False
2355,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,NGO,4,4,0.0,5000.0,9999.0,7499.5,False
2909,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,3,280,0.0,50.0,99.0,74.5,False
18037,city_19,0.682,Female,No relevent experience,Full time course,Graduate,No Major,1,Pvt Ltd,0,140,1.0,,,74.5,True
12962,city_16,0.91,Male,No relevent experience,Full time course,High School,STEM,1,Pvt Ltd,0,204,0.0,,,74.5,True
23350,city_27,0.848,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,1,38,0.0,50.0,99.0,74.5,False
32262,city_158,0.7659999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,1,210,1.0,,,74.5,True
9054,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,5,167,0.0,100.0,500.0,300.0,False
17244,city_16,0.91,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,56,0.0,,,74.5,True
31069,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,Masters,Other,15,Pvt Ltd,2,21,0.0,,,74.5,True
25324,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,6,0.0,100.0,500.0,300.0,False
7682,city_75,0.939,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,6,NGO,1,9,0.0,5000.0,9999.0,7499.5,False
20368,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Pvt Ltd,2,316,0.0,50.0,99.0,74.5,False
6896,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,Pvt Ltd,5,88,1.0,,,74.5,True
8975,city_103,0.92,Other,No relevent experience,Full time course,Graduate,Other,5,NGO,1,2,0.0,1.0,10.0,5.5,False
1883,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,1,102,0.0,100.0,500.0,300.0,False
31394,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Public Sector,1,33,0.0,10000.0,20000.0,15000.0,False
26123,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,25,0.0,5000.0,9999.0,7499.5,False
2770,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,1,77,0.0,,,74.5,True
25139,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,9,NGO,2,18,0.0,10000.0,20000.0,15000.0,False
26140,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Pvt Ltd,1,206,0.0,5000.0,9999.0,7499.5,False
746,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,2,7,0.0,10000.0,20000.0,15000.0,False
24695,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,4,4,0.0,1.0,10.0,5.5,False
1495,city_103,0.92,Male,No relevent experience,Full time course,Masters,Other,15,Pvt Ltd,0,188,0.0,,,74.5,True
22950,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,1,56,0.0,50.0,99.0,74.5,False
14579,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,0,99,0.0,500.0,999.0,749.5,False
24631,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Pvt Ltd,1,16,0.0,10000.0,20000.0,15000.0,False
32490,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Funded Startup,1,64,0.0,50.0,99.0,74.5,False
5338,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,NGO,1,54,0.0,100.0,500.0,300.0,False
15303,city_21,0.624,Non disclosure,No relevent experience,Full time course,Masters,STEM,4,Pvt Ltd,0,53,1.0,,,74.5,True
30678,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,1,Pvt Ltd,1,29,0.0,,,74.5,True
156,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Funded Startup,2,56,0.0,10.0,49.0,29.5,False
26038,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,47,1.0,,,74.5,True
21916,city_104,0.924,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,1,108,0.0,,,74.5,True
1999,city_165,0.903,Male,No relevent experience,Full time course,High School,STEM,2,Funded Startup,1,28,0.0,,,74.5,True
757,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,No Major,21,Pvt Ltd,2,79,0.0,50.0,99.0,74.5,False
10268,city_61,0.913,Male,No relevent experience,Full time course,High School,STEM,2,Public Sector,2,26,1.0,500.0,999.0,749.5,False
6420,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0,Pvt Ltd,0,96,0.0,,,74.5,True
14230,city_160,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,Pvt Ltd,2,29,1.0,,,74.5,True
18349,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,3,Pvt Ltd,2,13,1.0,10000.0,20000.0,15000.0,False
17238,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,24,0.0,50.0,99.0,74.5,False
6675,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,11,Pvt Ltd,2,58,0.0,100.0,500.0,300.0,False
7628,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Funded Startup,1,25,0.0,1.0,10.0,5.5,False
24181,city_7,0.647,Male,Has relevent experience,Part time course,Masters,STEM,11,Pvt Ltd,0,24,0.0,10.0,49.0,29.5,False
2114,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,1,166,0.0,50.0,99.0,74.5,False
2664,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,1,8,0.0,50.0,99.0,74.5,False
2290,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Pvt Ltd,2,5,0.0,10000.0,20000.0,15000.0,False
23546,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,Pvt Ltd,0,14,0.0,,,74.5,True
5682,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,328,0.0,10000.0,20000.0,15000.0,False
6171,city_83,0.923,Male,Has relevent experience,Part time course,Masters,Humanities,2,Pvt Ltd,1,52,0.0,10000.0,20000.0,15000.0,False
21043,city_73,0.754,Non disclosure,Has relevent experience,no_enrollment,High School,STEM,21,Public Sector,2,116,0.0,10000.0,20000.0,15000.0,False
19797,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,13,Pvt Ltd,5,8,1.0,100.0,500.0,300.0,False
3350,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,0,7,1.0,10000.0,20000.0,15000.0,False
27620,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Funded Startup,1,69,0.0,10.0,49.0,29.5,False
13441,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,9,Pvt Ltd,3,31,0.0,1.0,10.0,5.5,False
22538,city_90,0.698,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,39,0.0,,,74.5,True
14098,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,11,Funded Startup,1,45,0.0,10.0,49.0,29.5,False
12776,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Pvt Ltd,5,76,0.0,,,74.5,True
5494,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,59,1.0,,,74.5,True
19098,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,33,0.0,,,74.5,True
8355,city_45,0.89,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,5,254,0.0,100.0,500.0,300.0,False
14758,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,Pvt Ltd,1,17,0.0,10000.0,20000.0,15000.0,False
3379,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,56,0.0,1.0,10.0,5.5,False
32791,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,2,82,0.0,50.0,99.0,74.5,False
20941,city_72,0.795,Non disclosure,Has relevent experience,Full time course,Primary School,STEM,4,Pvt Ltd,1,30,0.0,50.0,99.0,74.5,False
6623,city_114,0.926,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,16,Pvt Ltd,4,15,0.0,1000.0,4999.0,2999.5,False
22147,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,2,Public Sector,1,28,0.0,,,74.5,True
32539,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,Pvt Ltd,1,160,0.0,,,74.5,True
17525,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,12,Pvt Ltd,3,17,0.0,100.0,500.0,300.0,False
9241,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,3,10,0.0,10.0,49.0,29.5,False
25368,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,4,166,0.0,100.0,500.0,300.0,False
8171,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Pvt Ltd,1,78,0.0,5000.0,9999.0,7499.5,False
5713,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Pvt Ltd,1,23,0.0,500.0,999.0,749.5,False
28969,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,64,0.0,100.0,500.0,300.0,False
19382,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,3,3,1.0,50.0,99.0,74.5,False
29790,city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,9,Pvt Ltd,1,21,1.0,,,74.5,True
3509,city_104,0.924,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,2,64,0.0,,,74.5,True
2573,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,1,69,1.0,10000.0,20000.0,15000.0,False
29125,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Primary School,STEM,7,Pvt Ltd,2,96,0.0,,,74.5,True
14431,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,3,62,0.0,,,74.5,True
7251,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,6,Pvt Ltd,5,246,0.0,1.0,10.0,5.5,False
31559,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,44,0.0,100.0,500.0,300.0,False
4040,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,154,0.0,1000.0,4999.0,2999.5,False
31189,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Public Sector,1,42,1.0,10.0,49.0,29.5,False
11199,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,4,56,1.0,,,74.5,True
10963,city_67,0.855,Male,No relevent experience,Full time course,High School,STEM,11,Pvt Ltd,1,20,1.0,,,74.5,True
3288,city_2,0.7879999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,2,222,0.0,10.0,49.0,29.5,False
4797,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,1,18,1.0,,,74.5,True
12177,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Funded Startup,1,81,0.0,50.0,99.0,74.5,False
18600,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,0,Pvt Ltd,0,25,0.0,10000.0,20000.0,15000.0,False
24494,city_150,0.698,Male,Has relevent experience,Full time course,Masters,STEM,4,Pvt Ltd,2,138,1.0,,,74.5,True
18181,city_24,0.698,Non disclosure,Has relevent experience,Full time course,High School,STEM,5,Pvt Ltd,1,43,1.0,,,74.5,True
638,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,Business Degree,1,Pvt Ltd,1,52,1.0,1.0,10.0,5.5,False
31623,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,12,Pvt Ltd,2,69,0.0,10000.0,20000.0,15000.0,False
32199,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Pvt Ltd,2,48,0.0,,,74.5,True
23882,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,1,67,0.0,10000.0,20000.0,15000.0,False
12434,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,1,74,0.0,100.0,500.0,300.0,False
25976,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,5,Pvt Ltd,1,246,1.0,100.0,500.0,300.0,False
15444,city_136,0.897,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,1,278,0.0,100.0,500.0,300.0,False
6869,city_114,0.926,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,1,51,0.0,500.0,999.0,749.5,False
11592,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,14,NGO,1,50,0.0,50.0,99.0,74.5,False
21831,city_114,0.926,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,5,72,1.0,10.0,49.0,29.5,False
10300,city_102,0.804,Male,No relevent experience,no_enrollment,Masters,Business Degree,10,Public Sector,2,52,0.0,10000.0,20000.0,15000.0,False
19420,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,3,79,0.0,50.0,99.0,74.5,False
17812,city_76,0.698,Male,Has relevent experience,Part time course,Masters,STEM,7,Pvt Ltd,3,56,1.0,,,74.5,True
14315,city_165,0.903,Non disclosure,No relevent experience,Full time course,High School,STEM,1,Pvt Ltd,0,122,0.0,,,74.5,True
14076,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,80,0.0,10.0,49.0,29.5,False
11797,city_116,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,18,0.0,50.0,99.0,74.5,False
3909,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,NGO,1,48,0.0,1000.0,4999.0,2999.5,False
13877,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Pvt Ltd,2,42,0.0,5000.0,9999.0,7499.5,False
29549,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Pvt Ltd,1,113,0.0,50.0,99.0,74.5,False
433,city_152,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,Pvt Ltd,0,12,1.0,,,74.5,True
10753,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,16,NGO,1,22,0.0,100.0,500.0,300.0,False
14722,city_69,0.856,Non disclosure,Has relevent experience,no_enrollment,Masters,Other,7,Pvt Ltd,1,95,0.0,50.0,99.0,74.5,False
5853,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Pvt Ltd,5,48,0.0,1.0,10.0,5.5,False
4675,city_11,0.55,Male,No relevent experience,Full time course,High School,STEM,4,Pvt Ltd,0,23,0.0,,,74.5,True
23985,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,1,3,0.0,,,74.5,True
27817,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,5,Pvt Ltd,0,73,1.0,,,74.5,True
19397,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,4,168,1.0,10.0,49.0,29.5,False
24903,city_21,0.624,Non disclosure,No relevent experience,Part time course,High School,STEM,0,Pvt Ltd,0,50,0.0,,,74.5,True
30872,city_83,0.923,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,5,17,0.0,10000.0,20000.0,15000.0,False
16376,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,6,NGO,0,31,0.0,5000.0,9999.0,7499.5,False
1895,city_36,0.893,Female,Has relevent experience,no_enrollment,Masters,STEM,15,Pvt Ltd,1,38,0.0,10.0,49.0,29.5,False
20848,city_10,0.895,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,1,94,0.0,50.0,99.0,74.5,False
1993,city_21,0.624,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,1,Pvt Ltd,1,7,1.0,50.0,99.0,74.5,False
18768,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,2,55,0.0,100.0,500.0,300.0,False
22006,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,4,Pvt Ltd,0,54,0.0,,,74.5,True
18323,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,5,Pvt Ltd,0,105,0.0,,,74.5,True
32661,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,1,10,0.0,10000.0,20000.0,15000.0,False
33258,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,9,Pvt Ltd,4,111,1.0,10.0,49.0,29.5,False
24296,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,1,16,1.0,1.0,10.0,5.5,False
21781,city_11,0.55,Male,No relevent experience,Full time course,High School,STEM,2,Pvt Ltd,1,10,1.0,,,74.5,True
20248,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,4,50,0.0,50.0,99.0,74.5,False
3506,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Pvt Ltd,5,15,0.0,50.0,99.0,74.5,False
12272,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,9,Pvt Ltd,1,20,0.0,100.0,500.0,300.0,False
32542,city_64,0.6659999999999999,Other,Has relevent experience,no_enrollment,High School,STEM,21,Pvt Ltd,0,76,0.0,1.0,10.0,5.5,False
18834,city_73,0.754,Female,Has relevent experience,Part time course,Graduate,STEM,5,Pvt Ltd,3,49,0.0,10.0,49.0,29.5,False
6744,city_73,0.754,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,1,12,0.0,100.0,500.0,300.0,False
13339,city_21,0.624,Male,No relevent experience,Part time course,Graduate,Other,0,Pvt Ltd,1,10,1.0,10.0,49.0,29.5,False
20712,city_71,0.884,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Pvt Ltd,5,98,0.0,,,74.5,True
25805,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,Pvt Ltd,1,25,0.0,10000.0,20000.0,15000.0,False
19387,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,1,34,0.0,1000.0,4999.0,2999.5,False
28471,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,36,0.0,10000.0,20000.0,15000.0,False
17306,city_21,0.624,Non disclosure,No relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,2,34,1.0,,,74.5,True
